net_idx,inject_time_us,network,num_inputs
3305,67965,alexnet,8
3306,67977,resnet18,7
3307,67983,resnet18,3
3308,68034,alexnet,6
3309,68038,alexnet,5
3310,68039,resnet18,8
3311,68044,resnet18,7
3312,68046,vgg16,9
3313,68145,vgg16,9
3314,68152,alexnet,3
3315,68152,alexnet,9
3316,68153,vgg16,7
3317,68154,resnet18,1
3318,68155,resnet18,6
3319,68199,alexnet,8
3320,68211,vgg16,1
3321,68226,resnet18,6
3322,68236,alexnet,2
3323,68249,alexnet,7
3324,68303,resnet18,10
3325,68310,alexnet,10
3326,68312,resnet18,9
3327,68350,alexnet,10
3328,68366,alexnet,4
3329,68378,alexnet,10
3330,68378,resnet18,9
3331,68383,resnet18,7
3332,68391,alexnet,5
3333,68392,alexnet,5
3334,68399,vgg16,10
3335,68413,vgg16,6
3336,68413,resnet18,5
3337,68421,resnet18,8
3338,68429,resnet18,5
3339,68534,vgg16,1
3340,68539,resnet18,10
3341,68541,vgg16,10
3342,68557,alexnet,1
3343,68557,resnet18,3
3344,68607,alexnet,1
3345,68614,alexnet,7
3346,68615,vgg16,7
3347,68632,vgg16,2
3348,68717,vgg16,3
3349,68718,alexnet,7
3350,68722,alexnet,3
3351,68761,vgg16,10
3352,68763,vgg16,9
3353,68781,alexnet,10
3354,68829,vgg16,5
3355,68833,vgg16,6
3356,68852,resnet18,10
3357,68854,vgg16,3
3358,68904,alexnet,10
3359,68907,resnet18,3
3360,68916,alexnet,6
3361,68989,resnet18,1
3362,68989,vgg16,3
3363,69038,vgg16,1
3364,69082,alexnet,1
3365,69087,alexnet,3
3366,69107,vgg16,10
3367,69137,vgg16,1
3368,69144,vgg16,8
3369,69156,alexnet,5
3370,69232,alexnet,1
3371,69235,resnet18,8
3372,69320,vgg16,2
3373,69326,resnet18,5
3374,69358,alexnet,1
3375,69365,vgg16,9
3376,69380,vgg16,6
3377,69426,vgg16,4
3378,69428,vgg16,5
3379,69439,resnet18,8
3380,69451,resnet18,1
3381,69479,resnet18,4
3382,69506,alexnet,3
3383,69555,resnet18,10
3384,69559,alexnet,10
3385,69569,vgg16,10
3386,69578,vgg16,3
3387,69601,resnet18,4
3388,69612,vgg16,1
3389,69620,alexnet,5
3390,69644,vgg16,2
3391,69659,vgg16,1
3392,69683,alexnet,9
3393,69688,alexnet,1
3394,69689,resnet18,7
3395,69711,resnet18,6
3396,69764,vgg16,2
3397,69776,alexnet,10
3398,69777,resnet18,3
3399,69790,alexnet,5
3400,69971,vgg16,3
3401,69996,resnet18,3
3402,69999,resnet18,1
3403,70000,resnet18,6
3404,70026,resnet18,8
3405,70034,alexnet,10
3406,70045,vgg16,4
3407,70049,vgg16,2
3408,70079,vgg16,1
3409,70089,resnet18,5
3410,70102,alexnet,4
3411,70166,resnet18,6
3412,70183,alexnet,8
3413,70194,alexnet,2
3414,70196,resnet18,8
3415,70227,vgg16,6
3416,70230,vgg16,9
3417,70237,resnet18,10
3418,70261,alexnet,10
3419,70270,vgg16,4
3420,70284,resnet18,3
3421,70287,resnet18,2
3422,70289,vgg16,3
3423,70319,vgg16,6
3424,70360,alexnet,4
3425,70363,alexnet,4
3426,70432,vgg16,5
3427,70453,resnet18,6
3428,70472,vgg16,5
3429,70477,alexnet,2
3430,70491,vgg16,5
3431,70503,resnet18,1
3432,70512,vgg16,10
3433,70516,alexnet,6
3434,70576,resnet18,4
3435,70653,vgg16,1
3436,70661,resnet18,4
3437,70668,vgg16,8
3438,70689,resnet18,3
3439,70725,vgg16,4
3440,70737,alexnet,3
3441,70745,vgg16,4
3442,70749,alexnet,6
3443,70773,resnet18,10
3444,70779,resnet18,4
3445,70831,alexnet,2
3446,70919,resnet18,10
3447,70920,alexnet,8
3448,70960,alexnet,4
3449,70971,alexnet,4
3450,71007,resnet18,1
3451,71015,alexnet,7
3452,71021,resnet18,8
3453,71086,vgg16,9
3454,71096,alexnet,7
3455,71096,vgg16,10
3456,71103,vgg16,1
3457,71119,alexnet,9
3458,71188,vgg16,7
3459,71204,vgg16,3
3460,71210,vgg16,2
3461,71223,alexnet,6
3462,71251,alexnet,3
3463,71271,vgg16,8
3464,71282,vgg16,4
3465,71290,alexnet,5
3466,71305,alexnet,1
3467,71317,resnet18,3
3468,71328,vgg16,10
3469,71331,vgg16,4
3470,71363,resnet18,6
3471,71366,resnet18,4
3472,71370,resnet18,9
3473,71382,alexnet,2
3474,71384,alexnet,9
3475,71417,resnet18,9
3476,71454,alexnet,6
3477,71511,vgg16,1
3478,71546,resnet18,2
3479,71547,vgg16,9
3480,71552,vgg16,2
3481,71558,alexnet,3
3482,71575,vgg16,6
3483,71627,alexnet,6
3484,71632,resnet18,10
3485,71668,vgg16,1
3486,71673,vgg16,3
3487,71695,vgg16,1
3488,71717,vgg16,5
3489,71733,resnet18,4
3490,71736,alexnet,5
3491,71763,resnet18,10
3492,71777,resnet18,10
3493,71785,resnet18,6
3494,71789,vgg16,8
3495,71811,resnet18,4
3496,71831,resnet18,8
3497,71836,alexnet,10
3498,71889,vgg16,3
3499,71896,alexnet,10
3500,71918,alexnet,5
3501,71920,resnet18,3
3502,71930,resnet18,2
3503,71963,vgg16,10
3504,71973,vgg16,3
3505,71984,alexnet,6
3506,72004,alexnet,4
3507,72042,vgg16,10
3508,72074,vgg16,3
3509,72082,alexnet,4
3510,72095,resnet18,4
3511,72097,resnet18,9
3512,72105,vgg16,7
3513,72128,resnet18,7
3514,72136,resnet18,7
3515,72141,alexnet,3
3516,72163,resnet18,5
3517,72180,vgg16,4
3518,72239,alexnet,6
3519,72300,alexnet,1
3520,72315,alexnet,5
3521,72330,alexnet,3
3522,72336,resnet18,2
3523,72377,resnet18,9
3524,72377,alexnet,6
3525,72386,resnet18,5
3526,72404,resnet18,6
3527,72442,alexnet,9
3528,72452,vgg16,6
3529,72466,resnet18,7
3530,72487,resnet18,6
3531,72522,resnet18,5
3532,72535,vgg16,6
3533,72536,resnet18,2
3534,72548,alexnet,8
3535,72556,alexnet,8
3536,72573,resnet18,5
3537,72578,alexnet,9
3538,72607,alexnet,4
3539,72611,vgg16,10
3540,72616,alexnet,3
3541,72683,resnet18,9
3542,72689,alexnet,6
3543,72693,alexnet,2
3544,72709,vgg16,10
3545,72740,vgg16,6
3546,72747,vgg16,8
3547,72759,vgg16,3
3548,72779,vgg16,6
3549,72781,alexnet,4
3550,72863,vgg16,3
3551,72889,resnet18,7
3552,72891,vgg16,4
3553,72895,resnet18,3
3554,72900,resnet18,5
3555,72926,alexnet,8
3556,72954,alexnet,9
3557,73009,vgg16,9
3558,73013,alexnet,1
3559,73047,alexnet,7
3560,73110,alexnet,2
3561,73143,vgg16,10
3562,73157,vgg16,3
3563,73165,vgg16,2
3564,73183,resnet18,3
3565,73267,alexnet,9
3566,73295,alexnet,9
3567,73297,alexnet,8
3568,73343,alexnet,6
3569,73343,alexnet,10
3570,73359,alexnet,1
3571,73362,vgg16,6
3572,73368,alexnet,1
3573,73391,alexnet,4
3574,73421,resnet18,9
3575,73469,alexnet,5
3576,73478,alexnet,2
3577,73488,alexnet,8
3578,73505,vgg16,3
3579,73524,alexnet,1
3580,73547,resnet18,10
3581,73604,resnet18,8
3582,73643,vgg16,4
3583,73664,vgg16,1
3584,73688,alexnet,3
3585,73703,vgg16,5
3586,73716,vgg16,8
3587,73729,vgg16,5
3588,73733,resnet18,1
3589,73745,alexnet,1
3590,73748,alexnet,4
3591,73771,resnet18,5
3592,73777,alexnet,10
3593,73788,resnet18,4
3594,73800,resnet18,8
3595,73816,vgg16,7
3596,73888,alexnet,6
3597,73918,alexnet,10
3598,73926,vgg16,10
3599,73934,resnet18,7
3600,73936,resnet18,8
3601,73942,alexnet,6
3602,73943,alexnet,3
3603,73948,resnet18,7
3604,73983,alexnet,7
3605,73996,alexnet,2
3606,74036,resnet18,6
3607,74097,vgg16,10
3608,74112,resnet18,7
3609,74114,resnet18,10
3610,74125,alexnet,3
3611,74178,resnet18,8
3612,74181,vgg16,7
3613,74214,vgg16,6
3614,74216,vgg16,10
3615,74272,resnet18,6
3616,74305,resnet18,5
3617,74359,resnet18,8
3618,74380,alexnet,3
3619,74417,resnet18,1
3620,74429,vgg16,3
3621,74469,alexnet,4
3622,74470,resnet18,7
3623,74477,vgg16,6
3624,74481,alexnet,1
3625,74487,vgg16,7
3626,74494,resnet18,9
3627,74505,alexnet,3
3628,74518,resnet18,6
3629,74545,alexnet,6
3630,74578,vgg16,4
3631,74587,alexnet,4
3632,74599,alexnet,5
3633,74644,resnet18,2
3634,74645,vgg16,2
3635,74654,alexnet,9
3636,74665,resnet18,3
3637,74698,vgg16,10
3638,74711,resnet18,3
3639,74714,alexnet,7
3640,74716,resnet18,7
3641,74723,resnet18,8
3642,74727,vgg16,2
3643,74739,alexnet,4
3644,74753,alexnet,5
3645,74755,vgg16,5
3646,74792,alexnet,4
3647,74813,vgg16,2
3648,74829,resnet18,10
3649,74857,resnet18,6
3650,74890,resnet18,6
3651,74921,vgg16,9
3652,74924,resnet18,8
3653,74925,resnet18,5
3654,74953,alexnet,6
3655,74965,alexnet,6
3656,74977,alexnet,10
3657,74991,resnet18,7
3658,75006,resnet18,1
3659,75017,resnet18,10
3660,75022,resnet18,4
3661,75026,resnet18,8
3662,75030,vgg16,2
3663,75037,resnet18,8
3664,75038,vgg16,1
3665,75073,vgg16,2
3666,75127,resnet18,7
3667,75145,alexnet,10
3668,75159,vgg16,10
3669,75167,alexnet,7
3670,75203,alexnet,4
3671,75211,alexnet,5
3672,75224,vgg16,4
3673,75251,vgg16,5
3674,75257,alexnet,9
3675,75262,vgg16,2
3676,75297,resnet18,4
3677,75297,resnet18,8
3678,75306,alexnet,10
3679,75383,vgg16,9
3680,75385,vgg16,6
3681,75397,resnet18,7
3682,75416,vgg16,4
3683,75419,resnet18,2
3684,75437,resnet18,7
3685,75451,vgg16,7
3686,75464,alexnet,1
3687,75465,vgg16,3
3688,75482,alexnet,6
3689,75513,vgg16,8
3690,75544,resnet18,9
3691,75551,alexnet,8
3692,75568,resnet18,5
3693,75621,vgg16,3
3694,75650,vgg16,2
3695,75669,resnet18,3
3696,75675,vgg16,7
3697,75678,vgg16,6
3698,75698,alexnet,8
3699,75710,vgg16,6
3700,75724,alexnet,2
3701,75734,alexnet,3
3702,75766,resnet18,2
3703,75782,vgg16,8
3704,75832,alexnet,2
3705,75862,resnet18,8
3706,75873,vgg16,3
3707,75883,resnet18,5
3708,75906,resnet18,3
3709,75940,vgg16,2
3710,75989,resnet18,10
3711,75992,vgg16,10
3712,75999,alexnet,4
3713,76016,alexnet,8
3714,76041,alexnet,3
3715,76057,alexnet,3
3716,76086,vgg16,4
3717,76093,alexnet,1
3718,76106,vgg16,8
3719,76116,alexnet,10
3720,76123,alexnet,9
3721,76133,vgg16,2
3722,76184,resnet18,6
3723,76197,vgg16,1
3724,76224,alexnet,4
3725,76249,alexnet,8
3726,76262,vgg16,2
3727,76268,vgg16,4
3728,76287,alexnet,2
3729,76305,vgg16,2
3730,76320,resnet18,6
3731,76357,vgg16,4
3732,76366,resnet18,5
3733,76381,alexnet,7
3734,76384,resnet18,3
3735,76392,alexnet,5
3736,76399,alexnet,8
3737,76431,resnet18,9
3738,76448,resnet18,6
3739,76469,alexnet,6
3740,76497,alexnet,4
3741,76504,alexnet,1
3742,76505,alexnet,2
3743,76520,resnet18,2
3744,76525,vgg16,7
3745,76528,vgg16,6
3746,76533,vgg16,9
3747,76565,vgg16,5
3748,76601,alexnet,3
3749,76606,vgg16,7
3750,76610,alexnet,4
3751,76639,vgg16,4
3752,76648,resnet18,4
3753,76660,resnet18,1
3754,76667,alexnet,8
3755,76706,vgg16,4
3756,76740,vgg16,4
3757,76781,resnet18,3
3758,76808,alexnet,3
3759,76808,alexnet,2
3760,76810,resnet18,9
3761,76813,vgg16,5
3762,76827,alexnet,8
3763,76984,resnet18,7
3764,77000,vgg16,7
3765,77009,alexnet,7
3766,77030,vgg16,2
3767,77052,vgg16,8
3768,77084,vgg16,9
3769,77085,resnet18,10
3770,77122,alexnet,6
3771,77140,vgg16,4
3772,77181,alexnet,1
3773,77229,resnet18,7
3774,77231,resnet18,8
3775,77260,resnet18,1
3776,77283,resnet18,8
3777,77307,vgg16,1
3778,77312,vgg16,10
3779,77352,vgg16,8
3780,77379,resnet18,10
3781,77389,resnet18,4
3782,77396,vgg16,4
3783,77424,vgg16,10
3784,77451,vgg16,5
3785,77458,vgg16,8
3786,77502,resnet18,1
3787,77542,vgg16,7
3788,77614,alexnet,4
3789,77642,resnet18,6
3790,77676,vgg16,1
3791,77678,alexnet,10
3792,77705,alexnet,3
3793,77780,vgg16,3
3794,77816,alexnet,3
3795,77827,vgg16,9
3796,77830,resnet18,2
3797,77837,vgg16,5
3798,77846,vgg16,1
3799,77978,vgg16,9
3800,77984,resnet18,2
3801,78008,vgg16,8
3802,78020,resnet18,10
3803,78033,vgg16,1
3804,78047,alexnet,3
3805,78084,alexnet,6
3806,78085,resnet18,8
3807,78118,alexnet,1
3808,78182,vgg16,2
3809,78191,resnet18,9
3810,78210,resnet18,7
3811,78231,vgg16,8
3812,78238,alexnet,1
3813,78276,vgg16,4
3814,78281,vgg16,3
3815,78288,resnet18,9
3816,78296,vgg16,9
3817,78301,alexnet,3
3818,78303,alexnet,6
3819,78316,alexnet,2
3820,78318,resnet18,7
3821,78339,vgg16,5
3822,78342,resnet18,4
3823,78345,vgg16,3
3824,78361,alexnet,1
3825,78365,vgg16,6
3826,78374,alexnet,8
3827,78391,vgg16,1
3828,78392,alexnet,3
3829,78394,alexnet,9
3830,78400,alexnet,9
3831,78420,resnet18,1
3832,78424,resnet18,3
3833,78435,resnet18,3
3834,78440,alexnet,2
3835,78442,resnet18,1
3836,78445,vgg16,7
3837,78452,alexnet,10
3838,78459,resnet18,2
3839,78478,vgg16,3
3840,78504,vgg16,9
3841,78510,vgg16,10
3842,78533,vgg16,8
3843,78580,vgg16,5
3844,78585,alexnet,2
3845,78614,resnet18,5
3846,78639,resnet18,4
3847,78655,alexnet,2
3848,78658,resnet18,8
3849,78658,resnet18,5
3850,78672,alexnet,6
3851,78677,vgg16,1
3852,78692,alexnet,9
3853,78701,vgg16,9
3854,78728,vgg16,5
3855,78745,resnet18,1
3856,78777,vgg16,6
3857,78786,vgg16,10
3858,78803,vgg16,6
3859,78822,resnet18,4
3860,78834,resnet18,5
3861,78840,vgg16,5
3862,78865,vgg16,2
3863,78883,resnet18,10
3864,78898,vgg16,2
3865,78900,vgg16,7
3866,78951,resnet18,3
3867,79010,resnet18,10
3868,79048,vgg16,6
3869,79127,resnet18,7
3870,79128,alexnet,9
3871,79141,resnet18,3
3872,79142,resnet18,9
3873,79148,alexnet,1
3874,79151,resnet18,10
3875,79160,resnet18,5
3876,79180,resnet18,7
3877,79198,alexnet,6
3878,79213,resnet18,9
3879,79214,alexnet,2
3880,79235,alexnet,2
3881,79240,vgg16,4
3882,79242,resnet18,2
3883,79258,alexnet,10
3884,79267,alexnet,3
3885,79268,resnet18,5
3886,79303,resnet18,2
3887,79356,alexnet,4
3888,79365,resnet18,9
3889,79375,vgg16,7
3890,79402,alexnet,6
3891,79407,alexnet,4
3892,79417,resnet18,1
3893,79446,resnet18,9
3894,79455,resnet18,1
3895,79456,vgg16,8
3896,79476,vgg16,6
3897,79493,resnet18,7
3898,79500,vgg16,4
3899,79507,alexnet,9
3900,79538,alexnet,4
3901,79540,resnet18,9
3902,79615,alexnet,6
3903,79631,resnet18,2
3904,79647,resnet18,9
3905,79647,vgg16,3
3906,79665,vgg16,1
3907,79717,alexnet,5
3908,79718,resnet18,3
3909,79731,alexnet,10
3910,79748,vgg16,1
3911,79805,resnet18,3
3912,79821,resnet18,5
3913,79869,alexnet,4
3914,79875,vgg16,3
3915,79898,resnet18,1
3916,79904,alexnet,5
3917,79917,alexnet,3
3918,79921,vgg16,10
3919,79959,resnet18,8
3920,79965,resnet18,8
3921,79976,resnet18,7
3922,80005,vgg16,1
3923,80011,resnet18,1
3924,80102,resnet18,3
3925,80112,alexnet,2
3926,80116,resnet18,1
3927,80155,vgg16,6
3928,80182,alexnet,7
3929,80184,resnet18,2
3930,80240,resnet18,5
3931,80315,vgg16,10
3932,80331,vgg16,2
3933,80334,vgg16,5
3934,80360,vgg16,9
3935,80378,resnet18,10
3936,80399,vgg16,3
3937,80417,vgg16,1
3938,80430,alexnet,6
3939,80462,resnet18,8
3940,80465,alexnet,7
3941,80468,alexnet,4
3942,80485,vgg16,1
3943,80493,resnet18,3
3944,80528,alexnet,3
3945,80571,resnet18,4
3946,80608,resnet18,2
3947,80616,alexnet,8
3948,80623,alexnet,4
3949,80632,resnet18,1
3950,80672,resnet18,4
3951,80688,resnet18,9
3952,80736,resnet18,4
3953,80762,alexnet,9
3954,80800,resnet18,3
3955,80801,alexnet,9
3956,80848,alexnet,9
3957,80867,alexnet,10
3958,80885,resnet18,1
3959,80963,alexnet,10
3960,80993,alexnet,2
3961,81004,alexnet,1
3962,81043,resnet18,6
3963,81055,resnet18,1
3964,81091,alexnet,4
3965,81098,vgg16,8
3966,81138,vgg16,10
3967,81154,resnet18,10
3968,81168,resnet18,2
3969,81183,alexnet,4
3970,81211,alexnet,8
3971,81249,resnet18,10
3972,81275,vgg16,7
3973,81278,alexnet,1
3974,81293,resnet18,2
3975,81296,alexnet,6
3976,81316,resnet18,4
3977,81367,resnet18,9
3978,81388,alexnet,2
3979,81409,vgg16,10
3980,81458,alexnet,1
3981,81469,alexnet,7
3982,81473,resnet18,8
3983,81476,resnet18,6
3984,81512,alexnet,10
3985,81527,resnet18,5
3986,81543,vgg16,8
3987,81569,resnet18,3
3988,81604,vgg16,3
3989,81611,vgg16,6
3990,81670,resnet18,5
3991,81671,vgg16,2
3992,81677,alexnet,7
3993,81689,alexnet,3
3994,81692,alexnet,10
3995,81696,resnet18,2
3996,81705,vgg16,7
3997,81716,resnet18,8
3998,81766,vgg16,9
3999,81781,resnet18,1
4000,81823,resnet18,3
4001,81842,alexnet,1
4002,81854,resnet18,4
4003,81873,vgg16,5
4004,81881,resnet18,3
4005,81940,vgg16,7
4006,81951,vgg16,10
4007,81974,vgg16,6
4008,81982,vgg16,8
4009,82014,vgg16,7
4010,82057,resnet18,10
4011,82077,resnet18,10
4012,82086,alexnet,5
4013,82118,alexnet,10
4014,82140,resnet18,9
4015,82141,vgg16,5
4016,82154,alexnet,1
4017,82162,alexnet,2
4018,82178,resnet18,6
4019,82205,alexnet,10
4020,82226,vgg16,6
4021,82247,alexnet,10
4022,82273,vgg16,3
4023,82287,resnet18,6
4024,82300,resnet18,6
4025,82302,alexnet,1
4026,82324,alexnet,8
4027,82333,resnet18,6
4028,82336,vgg16,2
4029,82359,alexnet,2
4030,82368,resnet18,9
4031,82382,resnet18,8
4032,82427,alexnet,10
4033,82430,vgg16,6
4034,82455,vgg16,5
4035,82456,resnet18,9
4036,82475,alexnet,3
4037,82500,vgg16,8
4038,82523,alexnet,5
4039,82531,vgg16,8
4040,82552,resnet18,8
4041,82577,vgg16,5
4042,82592,alexnet,7
4043,82602,vgg16,5
4044,82604,resnet18,4
4045,82617,vgg16,10
4046,82618,vgg16,7
4047,82618,alexnet,1
4048,82675,vgg16,6
4049,82694,alexnet,2
4050,82780,resnet18,5
4051,82788,resnet18,10
4052,82865,resnet18,3
4053,82875,vgg16,9
4054,82883,vgg16,5
4055,82895,vgg16,9
4056,82897,alexnet,5
4057,82914,alexnet,10
4058,82919,vgg16,3
4059,82928,alexnet,5
4060,82942,vgg16,8
4061,82961,vgg16,6
4062,82989,resnet18,10
4063,82989,resnet18,5
4064,82991,vgg16,10
4065,83022,resnet18,8
4066,83057,resnet18,2
4067,83070,alexnet,6
4068,83076,alexnet,8
4069,83080,alexnet,3
4070,83088,alexnet,6
4071,83115,resnet18,1
4072,83128,alexnet,3
4073,83169,alexnet,7
4074,83192,alexnet,1
4075,83197,vgg16,8
4076,83204,vgg16,2
4077,83221,vgg16,6
4078,83243,resnet18,2
4079,83267,resnet18,7
4080,83283,vgg16,9
4081,83295,vgg16,3
4082,83303,vgg16,9
4083,83308,resnet18,7
4084,83327,vgg16,4
4085,83344,vgg16,1
4086,83358,resnet18,9
4087,83374,alexnet,2
4088,83388,alexnet,9
4089,83429,vgg16,2
4090,83453,alexnet,1
4091,83454,vgg16,9
4092,83460,alexnet,1
4093,83469,resnet18,6
4094,83485,alexnet,10
4095,83489,alexnet,4
4096,83492,alexnet,6
4097,83494,vgg16,1
4098,83498,vgg16,9
4099,83517,vgg16,10
4100,83554,alexnet,2
4101,83562,resnet18,3
4102,83569,alexnet,9
4103,83580,vgg16,9
4104,83583,vgg16,8
4105,83608,resnet18,10
4106,83611,alexnet,2
4107,83687,resnet18,2
4108,83750,vgg16,4
4109,83769,vgg16,4
4110,83771,resnet18,10
4111,83782,vgg16,2
4112,83804,alexnet,9
4113,83813,vgg16,1
4114,83818,resnet18,2
4115,83891,vgg16,3
4116,83907,alexnet,2
4117,83940,vgg16,5
4118,83954,vgg16,1
4119,83958,resnet18,8
4120,83965,alexnet,6
4121,83968,vgg16,7
4122,83997,alexnet,6
4123,84002,alexnet,2
4124,84021,vgg16,9
4125,84041,resnet18,4
4126,84045,alexnet,5
4127,84071,alexnet,10
4128,84093,resnet18,1
4129,84109,alexnet,9
4130,84111,vgg16,8
4131,84139,resnet18,6
4132,84164,vgg16,6
4133,84169,vgg16,6
4134,84230,vgg16,6
4135,84244,resnet18,3
4136,84257,alexnet,7
4137,84268,vgg16,9
4138,84276,alexnet,7
4139,84279,resnet18,2
4140,84287,alexnet,4
4141,84289,alexnet,8
4142,84341,resnet18,5
4143,84426,resnet18,3
4144,84454,resnet18,10
4145,84454,vgg16,8
4146,84484,vgg16,4
4147,84497,alexnet,1
4148,84513,resnet18,9
4149,84515,vgg16,3
4150,84531,vgg16,5
4151,84537,resnet18,4
4152,84553,resnet18,10
4153,84561,vgg16,5
4154,84569,alexnet,5
4155,84577,alexnet,10
4156,84587,alexnet,2
4157,84604,resnet18,10
4158,84634,alexnet,4
4159,84639,vgg16,6
4160,84649,alexnet,2
4161,84710,resnet18,6
4162,84714,resnet18,10
4163,84720,resnet18,2
4164,84731,resnet18,3
4165,84739,vgg16,8
4166,84774,vgg16,5
4167,84794,resnet18,10
4168,84805,resnet18,8
4169,84807,resnet18,4
4170,84849,vgg16,7
4171,84890,vgg16,1
4172,84921,vgg16,7
4173,84930,alexnet,9
4174,84966,vgg16,6
4175,84979,vgg16,3
4176,84984,alexnet,8
4177,85030,resnet18,7
4178,85038,resnet18,10
4179,85059,resnet18,5
4180,85084,resnet18,3
4181,85118,vgg16,3
4182,85131,resnet18,10
4183,85160,resnet18,5
4184,85273,alexnet,6
4185,85320,resnet18,9
4186,85348,vgg16,6
4187,85351,vgg16,10
4188,85353,vgg16,7
4189,85368,vgg16,8
4190,85379,alexnet,5
4191,85438,vgg16,5
4192,85456,resnet18,8
4193,85477,vgg16,6
4194,85553,alexnet,9
4195,85574,vgg16,3
4196,85576,vgg16,6
4197,85597,vgg16,5
4198,85611,alexnet,1
4199,85622,vgg16,3
4200,85637,alexnet,3
4201,85650,vgg16,2
4202,85656,alexnet,4
4203,85690,alexnet,3
4204,85742,resnet18,5
4205,85750,alexnet,3
4206,85756,alexnet,3
4207,85756,resnet18,7
4208,85759,vgg16,8
4209,85801,vgg16,6
4210,85879,resnet18,6
4211,85920,resnet18,6
4212,85922,vgg16,3
4213,85982,alexnet,4
4214,85988,resnet18,10
4215,85990,resnet18,5
4216,85990,resnet18,9
4217,86000,alexnet,4
4218,86024,vgg16,2
4219,86026,resnet18,9
4220,86028,vgg16,2
4221,86067,vgg16,10
4222,86073,alexnet,5
4223,86115,alexnet,2
4224,86117,resnet18,6
4225,86131,vgg16,7
4226,86149,resnet18,6
4227,86162,vgg16,3
4228,86183,vgg16,2
4229,86227,alexnet,1
4230,86237,alexnet,8
4231,86250,resnet18,4
4232,86315,resnet18,9
4233,86318,alexnet,2
4234,86331,alexnet,7
4235,86339,vgg16,6
4236,86371,vgg16,3
4237,86394,resnet18,5
4238,86419,vgg16,2
4239,86422,vgg16,4
4240,86430,vgg16,3
4241,86440,alexnet,4
4242,86501,resnet18,3
4243,86521,alexnet,3
4244,86525,vgg16,5
4245,86556,alexnet,10
4246,86563,vgg16,2
4247,86586,vgg16,6
4248,86588,alexnet,9
4249,86600,resnet18,4
4250,86603,vgg16,6
4251,86605,resnet18,8
4252,86634,alexnet,6
4253,86649,resnet18,6
4254,86652,resnet18,6
4255,86661,alexnet,1
4256,86664,vgg16,5
4257,86665,vgg16,8
4258,86713,resnet18,4
4259,86721,resnet18,6
4260,86738,resnet18,6
4261,86766,alexnet,5
4262,86779,vgg16,3
4263,86853,resnet18,9
4264,86883,alexnet,3
4265,86910,resnet18,9
4266,86912,vgg16,6
4267,86937,vgg16,3
4268,86957,vgg16,7
4269,86967,vgg16,1
4270,86978,vgg16,1
4271,87012,resnet18,1
4272,87047,alexnet,3
4273,87074,resnet18,4
4274,87080,vgg16,6
4275,87099,vgg16,8
4276,87113,resnet18,10
4277,87130,vgg16,5
4278,87189,alexnet,9
4279,87191,resnet18,7
4280,87216,alexnet,10
4281,87218,vgg16,8
4282,87272,vgg16,10
4283,87313,vgg16,10
4284,87349,resnet18,5
4285,87351,vgg16,8
4286,87356,vgg16,5
4287,87414,resnet18,1
4288,87417,alexnet,1
4289,87424,vgg16,7
4290,87431,vgg16,5
4291,87434,alexnet,1
4292,87443,alexnet,5
4293,87453,resnet18,10
4294,87466,resnet18,7
4295,87477,resnet18,4
4296,87479,vgg16,1
4297,87508,vgg16,6
4298,87513,resnet18,1
4299,87530,alexnet,6
4300,87542,resnet18,4
4301,87550,alexnet,3
4302,87566,resnet18,2
4303,87577,resnet18,2
4304,87600,resnet18,2
4305,87613,alexnet,7
4306,87632,vgg16,1
4307,87638,vgg16,9
4308,87663,resnet18,3
4309,87684,resnet18,10
4310,87693,vgg16,1
4311,87694,alexnet,5
4312,87711,vgg16,10
4313,87724,resnet18,10
4314,87732,resnet18,9
4315,87743,alexnet,9
4316,87778,resnet18,2
4317,87809,resnet18,3
4318,87904,alexnet,6
4319,87919,resnet18,7
4320,87919,resnet18,4
4321,87935,vgg16,8
4322,87944,vgg16,7
4323,87959,resnet18,8
4324,87962,alexnet,10
4325,87962,vgg16,5
4326,87962,vgg16,9
4327,87976,resnet18,3
4328,87984,alexnet,9
4329,88023,vgg16,4
4330,88036,vgg16,6
4331,88084,resnet18,6
4332,88084,alexnet,7
4333,88122,vgg16,7
4334,88132,resnet18,9
4335,88144,resnet18,4
4336,88182,resnet18,5
4337,88220,resnet18,5
4338,88229,alexnet,6
4339,88247,vgg16,4
4340,88254,vgg16,6
4341,88257,resnet18,3
4342,88296,resnet18,8
4343,88315,alexnet,8
4344,88325,resnet18,1
4345,88328,resnet18,3
4346,88332,resnet18,2
4347,88359,resnet18,7
4348,88384,alexnet,8
4349,88392,alexnet,8
4350,88448,alexnet,5
4351,88463,vgg16,8
4352,88467,vgg16,5
4353,88502,resnet18,10
4354,88522,resnet18,7
4355,88542,alexnet,3
4356,88554,alexnet,8
4357,88571,resnet18,7
4358,88598,vgg16,3
4359,88613,vgg16,9
4360,88689,alexnet,8
4361,88696,resnet18,1
4362,88698,alexnet,3
4363,88708,alexnet,3
4364,88732,alexnet,3
4365,88750,vgg16,3
4366,88760,alexnet,6
4367,88811,vgg16,5
4368,88812,alexnet,7
4369,88823,alexnet,7
4370,88855,resnet18,8
4371,88887,resnet18,6
4372,88899,resnet18,10
4373,88904,alexnet,9
4374,88916,resnet18,7
4375,89003,vgg16,8
4376,89024,resnet18,1
4377,89031,vgg16,5
4378,89049,alexnet,5
4379,89054,alexnet,10
