net_idx,inject_time_us,network,num_inputs
3110,30366,vgg16,1
3111,30391,resnet34,9
3112,30393,vgg16,10
3113,30404,resnet18,5
3114,30409,resnet34,1
3115,30422,mobilenet_v3,5
3116,30424,vgg16,1
3117,30452,resnet34,6
3118,30472,resnet18,9
3119,30473,resnet50,7
3120,30484,vgg16,4
3121,30491,mobilenet_v3,7
3122,30507,mobilenet_v3,4
3123,30513,resnet18,6
3124,30516,alexnet,2
3125,30521,alexnet,2
3126,30523,resnet34,1
3127,30533,resnet18,4
3128,30544,resnet34,3
3129,30554,resnet18,5
3130,30562,mobilenet_v3,6
3131,30565,mobilenet_v3,7
3132,30568,resnet18,2
3133,30569,resnet50,2
3134,30584,vgg16,2
3135,30588,vgg16,1
3136,30590,alexnet,4
3137,30604,resnet18,8
3138,30607,resnet34,3
3139,30613,mobilenet_v3,10
3140,30638,resnet18,2
3141,30639,resnet34,4
3142,30645,resnet50,7
3143,30698,resnet34,9
3144,30716,mobilenet_v3,6
3145,30716,resnet34,3
3146,30719,resnet18,9
3147,30724,vgg16,5
3148,30728,resnet34,1
3149,30728,resnet18,1
3150,30732,mobilenet_v3,5
3151,30742,resnet18,7
3152,30750,resnet34,1
3153,30754,resnet50,8
3154,30764,vgg16,9
3155,30765,mobilenet_v3,7
3156,30787,mobilenet_v3,3
3157,30788,mobilenet_v3,2
3158,30800,resnet34,4
3159,30802,resnet18,9
3160,30805,mobilenet_v3,10
3161,30818,vgg16,7
3162,30823,resnet34,8
3163,30849,mobilenet_v3,8
3164,30856,resnet18,7
3165,30857,resnet18,5
3166,30865,resnet50,5
3167,30874,resnet18,7
3168,30875,resnet50,6
3169,30884,resnet34,7
3170,30887,alexnet,6
3171,30892,alexnet,7
3172,30896,mobilenet_v3,7
3173,30896,resnet50,9
3174,30924,mobilenet_v3,8
3175,30945,resnet50,1
3176,30945,resnet50,6
3177,30977,resnet50,10
3178,30985,mobilenet_v3,10
3179,30994,resnet18,1
3180,30998,mobilenet_v3,7
3181,31001,resnet50,1
3182,31014,resnet50,8
3183,31020,mobilenet_v3,5
3184,31021,resnet50,1
3185,31036,alexnet,7
3186,31059,mobilenet_v3,8
3187,31063,resnet18,2
3188,31066,alexnet,1
3189,31071,vgg16,8
3190,31094,mobilenet_v3,9
3191,31106,mobilenet_v3,10
3192,31115,resnet34,9
3193,31125,alexnet,7
3194,31128,resnet18,8
3195,31143,alexnet,5
3196,31143,mobilenet_v3,4
3197,31144,resnet18,2
3198,31145,resnet50,8
3199,31196,resnet34,9
3200,31240,resnet34,7
3201,31257,resnet34,3
3202,31269,resnet18,6
3203,31275,resnet34,9
3204,31303,alexnet,1
3205,31313,alexnet,9
3206,31320,mobilenet_v3,7
3207,31337,resnet50,2
3208,31340,resnet34,7
3209,31351,resnet50,6
3210,31362,vgg16,8
3211,31376,resnet18,6
3212,31382,alexnet,7
3213,31382,mobilenet_v3,8
3214,31401,resnet34,3
3215,31410,mobilenet_v3,6
3216,31413,resnet34,7
3217,31433,mobilenet_v3,2
3218,31445,resnet34,8
3219,31448,resnet18,9
3220,31466,mobilenet_v3,2
3221,31469,resnet18,6
3222,31475,resnet18,2
3223,31496,resnet34,1
3224,31503,resnet34,5
3225,31505,resnet50,2
3226,31511,mobilenet_v3,3
3227,31524,mobilenet_v3,8
3228,31534,resnet50,8
3229,31542,resnet34,7
3230,31552,resnet18,8
3231,31558,resnet34,1
3232,31559,mobilenet_v3,9
3233,31568,resnet34,10
3234,31570,resnet34,8
3235,31575,vgg16,7
3236,31587,resnet34,6
3237,31610,resnet18,1
3238,31622,mobilenet_v3,10
3239,31650,vgg16,4
3240,31657,alexnet,5
3241,31658,resnet50,6
3242,31661,resnet34,5
3243,31666,resnet50,4
3244,31671,mobilenet_v3,3
3245,31676,resnet50,9
3246,31692,resnet34,9
3247,31696,resnet34,1
3248,31703,mobilenet_v3,10
3249,31709,resnet50,6
3250,31714,mobilenet_v3,1
3251,31736,alexnet,1
3252,31739,resnet34,4
3253,31741,resnet50,4
3254,31751,resnet50,3
3255,31761,resnet18,4
3256,31777,resnet18,1
3257,31800,alexnet,7
3258,31813,vgg16,4
3259,31824,mobilenet_v3,5
3260,31825,resnet50,5
3261,31848,resnet34,10
3262,31850,alexnet,10
3263,31856,resnet34,2
3264,31858,resnet34,10
3265,31865,resnet34,8
3266,31900,mobilenet_v3,2
3267,31916,resnet18,8
3268,31916,resnet34,5
3269,31920,resnet18,8
3270,31936,resnet18,4
3271,31949,resnet18,7
3272,31955,resnet18,9
3273,31987,resnet34,6
3274,31990,resnet34,2
3275,32013,resnet34,9
3276,32020,alexnet,7
3277,32055,vgg16,8
3278,32071,mobilenet_v3,7
3279,32077,alexnet,10
3280,32093,mobilenet_v3,9
3281,32120,resnet50,4
3282,32134,resnet50,8
3283,32141,resnet50,5
3284,32177,resnet34,1
3285,32194,resnet34,10
3286,32194,resnet50,7
3287,32202,resnet34,2
3288,32211,resnet18,6
3289,32238,resnet18,4
3290,32241,resnet50,5
3291,32252,vgg16,4
3292,32279,resnet18,8
3293,32307,resnet18,1
3294,32310,mobilenet_v3,8
3295,32319,vgg16,5
3296,32331,alexnet,10
3297,32357,alexnet,6
3298,32358,vgg16,6
3299,32366,resnet50,3
3300,32383,mobilenet_v3,5
3301,32405,vgg16,7
3302,32412,resnet50,8
3303,32414,mobilenet_v3,4
3304,32425,resnet50,4
3305,32460,resnet18,6
3306,32485,mobilenet_v3,6
3307,32498,resnet18,5
3308,32499,mobilenet_v3,5
3309,32501,alexnet,6
3310,32532,resnet50,7
3311,32533,resnet50,8
3312,32546,mobilenet_v3,5
3313,32550,resnet18,10
3314,32555,resnet50,9
3315,32566,resnet18,6
3316,32581,resnet18,1
3317,32587,mobilenet_v3,4
3318,32608,resnet50,2
3319,32609,mobilenet_v3,9
3320,32654,vgg16,1
3321,32676,vgg16,8
3322,32741,resnet18,9
3323,32745,resnet50,3
3324,32752,resnet34,3
3325,32752,resnet18,8
3326,32759,resnet34,3
3327,32762,mobilenet_v3,2
3328,32764,resnet18,3
3329,32767,resnet18,9
3330,32775,resnet34,2
3331,32780,resnet34,1
3332,32791,resnet18,1
3333,32803,resnet50,10
3334,32830,resnet18,8
3335,32837,resnet34,6
3336,32838,resnet50,9
3337,32863,mobilenet_v3,7
3338,32868,resnet50,1
3339,32894,mobilenet_v3,1
3340,32895,alexnet,3
3341,32911,mobilenet_v3,8
3342,32915,resnet34,7
3343,32918,resnet50,10
3344,32936,resnet18,6
3345,32983,resnet18,10
3346,33002,resnet34,6
3347,33002,resnet34,7
3348,33006,resnet18,5
3349,33014,resnet18,1
3350,33018,resnet18,9
3351,33019,vgg16,8
3352,33026,resnet18,5
3353,33034,mobilenet_v3,10
3354,33048,resnet18,10
3355,33049,vgg16,8
3356,33059,vgg16,4
3357,33097,resnet18,10
3358,33099,vgg16,4
3359,33101,vgg16,9
3360,33127,resnet34,1
3361,33145,resnet50,1
3362,33150,resnet18,8
3363,33177,resnet34,4
3364,33204,resnet18,4
3365,33207,resnet18,2
3366,33210,resnet18,8
3367,33217,resnet18,1
3368,33227,resnet34,1
3369,33249,alexnet,8
3370,33254,resnet34,2
3371,33262,alexnet,7
3372,33273,mobilenet_v3,1
3373,33274,mobilenet_v3,9
3374,33277,alexnet,5
3375,33308,vgg16,1
3376,33314,resnet18,8
3377,33341,alexnet,10
3378,33364,alexnet,1
3379,33375,alexnet,2
3380,33380,resnet18,3
3381,33389,resnet18,4
3382,33399,vgg16,3
3383,33429,alexnet,1
3384,33435,resnet34,2
3385,33441,resnet34,1
3386,33455,resnet34,6
3387,33456,resnet18,8
3388,33459,resnet50,2
3389,33475,resnet50,5
3390,33517,resnet18,5
3391,33526,mobilenet_v3,9
3392,33537,mobilenet_v3,10
3393,33568,resnet34,3
3394,33582,resnet18,8
3395,33591,resnet18,5
3396,33594,resnet50,5
3397,33596,mobilenet_v3,5
3398,33605,resnet50,5
3399,33605,resnet18,9
3400,33606,mobilenet_v3,6
3401,33615,resnet34,1
3402,33621,resnet50,2
3403,33635,mobilenet_v3,10
3404,33654,resnet34,2
3405,33655,resnet18,7
3406,33655,resnet34,1
3407,33659,resnet18,4
3408,33678,resnet50,6
3409,33687,mobilenet_v3,9
3410,33692,vgg16,7
3411,33694,resnet18,4
3412,33712,resnet34,2
3413,33717,resnet34,8
3414,33723,resnet34,3
3415,33758,mobilenet_v3,10
3416,33765,resnet50,7
3417,33772,mobilenet_v3,8
3418,33778,mobilenet_v3,1
3419,33782,resnet34,2
3420,33786,resnet18,8
3421,33797,resnet18,5
3422,33798,resnet50,3
3423,33804,vgg16,2
3424,33804,resnet34,3
3425,33849,resnet34,4
3426,33851,alexnet,10
3427,33860,resnet34,5
3428,33866,resnet18,9
3429,33874,vgg16,6
3430,33889,resnet18,5
3431,33891,resnet34,5
3432,33893,resnet34,8
3433,33917,resnet34,10
3434,33928,mobilenet_v3,3
3435,33933,resnet34,7
3436,33950,mobilenet_v3,10
3437,33957,vgg16,7
3438,33964,resnet18,3
3439,33973,resnet18,10
3440,33984,resnet50,7
3441,33997,resnet34,1
3442,33999,resnet18,1
3443,34013,resnet18,8
3444,34032,resnet50,8
3445,34034,resnet50,8
3446,34039,mobilenet_v3,1
3447,34039,resnet50,7
3448,34040,resnet50,7
3449,34044,resnet18,8
3450,34080,resnet50,10
3451,34080,resnet34,4
3452,34095,resnet34,8
3453,34101,mobilenet_v3,6
3454,34111,mobilenet_v3,2
3455,34113,resnet34,3
3456,34119,alexnet,9
3457,34148,mobilenet_v3,5
3458,34150,alexnet,9
3459,34157,resnet34,7
3460,34169,resnet34,7
3461,34187,resnet50,5
3462,34201,vgg16,8
3463,34206,resnet50,1
3464,34217,resnet34,6
3465,34227,resnet50,5
3466,34227,resnet18,10
3467,34228,resnet34,7
3468,34232,mobilenet_v3,5
3469,34239,mobilenet_v3,6
3470,34245,mobilenet_v3,8
3471,34261,mobilenet_v3,7
3472,34266,resnet50,6
3473,34281,mobilenet_v3,8
3474,34287,mobilenet_v3,4
3475,34300,resnet18,1
3476,34315,resnet34,4
3477,34327,resnet18,3
3478,34333,mobilenet_v3,1
3479,34339,mobilenet_v3,7
3480,34347,vgg16,1
3481,34353,resnet18,6
3482,34354,vgg16,1
3483,34370,resnet34,6
3484,34379,resnet34,8
3485,34429,mobilenet_v3,3
3486,34442,mobilenet_v3,9
3487,34462,mobilenet_v3,6
3488,34472,alexnet,2
3489,34487,resnet50,4
3490,34487,mobilenet_v3,9
3491,34488,mobilenet_v3,3
3492,34490,mobilenet_v3,7
3493,34491,resnet50,10
3494,34492,resnet34,2
3495,34504,resnet18,9
3496,34506,resnet34,9
3497,34555,mobilenet_v3,7
3498,34574,mobilenet_v3,10
3499,34580,resnet18,7
3500,34589,resnet34,3
3501,34592,mobilenet_v3,5
3502,34596,alexnet,10
3503,34598,resnet34,6
3504,34602,vgg16,8
3505,34604,resnet50,7
3506,34658,resnet18,10
3507,34666,resnet34,2
3508,34684,resnet50,7
3509,34723,resnet34,10
3510,34724,resnet18,5
3511,34739,resnet50,9
3512,34769,mobilenet_v3,10
3513,34774,resnet50,6
3514,34784,mobilenet_v3,3
3515,34787,mobilenet_v3,10
3516,34797,vgg16,9
3517,34801,resnet50,4
3518,34816,alexnet,10
3519,34830,resnet50,8
3520,34842,resnet34,1
3521,34842,resnet18,6
3522,34845,mobilenet_v3,3
3523,34848,mobilenet_v3,1
3524,34861,resnet50,10
3525,34864,alexnet,1
3526,34882,resnet34,2
3527,34884,resnet34,7
3528,34888,alexnet,7
3529,34895,resnet50,9
3530,34906,resnet50,6
3531,34910,resnet50,6
3532,34911,resnet50,5
3533,34913,resnet50,8
3534,34917,resnet18,7
3535,34925,resnet34,1
3536,34928,mobilenet_v3,9
3537,34931,resnet50,3
3538,34941,mobilenet_v3,6
3539,34945,vgg16,10
3540,34946,mobilenet_v3,6
3541,34955,resnet34,4
3542,34976,resnet34,7
3543,34978,resnet18,5
3544,34990,mobilenet_v3,1
3545,35016,resnet34,9
3546,35018,alexnet,1
3547,35039,resnet50,2
3548,35040,resnet18,1
3549,35048,resnet34,4
3550,35057,resnet34,8
3551,35061,alexnet,4
3552,35065,resnet18,7
3553,35077,mobilenet_v3,6
3554,35087,alexnet,7
3555,35100,resnet18,9
3556,35106,mobilenet_v3,4
3557,35107,mobilenet_v3,8
3558,35119,mobilenet_v3,3
3559,35126,mobilenet_v3,10
3560,35132,alexnet,7
3561,35136,resnet18,3
3562,35172,mobilenet_v3,8
3563,35193,resnet18,3
3564,35200,mobilenet_v3,10
3565,35204,resnet50,10
3566,35206,mobilenet_v3,2
3567,35222,resnet34,7
3568,35223,mobilenet_v3,6
3569,35255,resnet34,7
3570,35262,resnet18,9
3571,35276,vgg16,8
3572,35296,alexnet,9
3573,35298,vgg16,1
3574,35299,mobilenet_v3,1
3575,35306,vgg16,4
3576,35324,resnet34,4
3577,35346,resnet34,5
3578,35352,resnet50,1
3579,35356,resnet18,2
3580,35363,alexnet,8
3581,35367,resnet18,1
3582,35379,resnet18,4
3583,35385,resnet50,10
3584,35390,mobilenet_v3,4
3585,35400,alexnet,8
3586,35413,alexnet,6
3587,35423,mobilenet_v3,7
3588,35438,resnet50,1
3589,35448,resnet18,3
3590,35449,vgg16,7
3591,35463,resnet34,10
3592,35477,mobilenet_v3,6
3593,35484,resnet50,2
3594,35501,resnet50,4
3595,35502,resnet34,3
3596,35504,resnet50,9
3597,35505,alexnet,1
3598,35515,resnet18,5
3599,35528,resnet50,10
3600,35531,mobilenet_v3,9
3601,35537,alexnet,5
3602,35549,alexnet,2
3603,35586,mobilenet_v3,6
3604,35589,resnet34,7
3605,35612,resnet18,4
3606,35627,resnet18,8
3607,35633,mobilenet_v3,1
3608,35637,mobilenet_v3,3
3609,35656,resnet50,10
3610,35657,mobilenet_v3,9
3611,35667,resnet34,9
3612,35681,alexnet,8
3613,35686,mobilenet_v3,9
3614,35688,resnet18,1
3615,35697,resnet18,2
3616,35708,resnet50,10
3617,35716,mobilenet_v3,9
3618,35727,mobilenet_v3,6
3619,35727,mobilenet_v3,10
3620,35729,mobilenet_v3,6
3621,35738,vgg16,2
3622,35739,resnet50,10
3623,35745,vgg16,8
3624,35766,resnet50,7
3625,35777,vgg16,10
3626,35790,resnet34,8
3627,35793,mobilenet_v3,4
3628,35799,resnet34,9
3629,35804,resnet18,1
3630,35819,resnet50,8
3631,35827,resnet18,6
3632,35857,resnet18,4
3633,35866,resnet34,6
3634,35881,alexnet,10
3635,35894,alexnet,5
3636,35896,resnet34,5
3637,35910,resnet18,8
3638,35920,alexnet,10
3639,35948,resnet18,3
3640,35951,alexnet,7
3641,35955,resnet50,8
3642,35957,alexnet,6
3643,35961,resnet18,2
3644,35984,vgg16,5
3645,35997,mobilenet_v3,1
3646,36000,mobilenet_v3,6
3647,36001,vgg16,8
3648,36001,mobilenet_v3,10
3649,36021,resnet34,2
3650,36023,resnet18,3
3651,36024,resnet50,9
3652,36024,resnet34,1
3653,36030,resnet18,8
3654,36035,resnet50,4
3655,36039,mobilenet_v3,6
3656,36044,resnet18,3
3657,36048,resnet18,6
3658,36049,resnet50,4
3659,36086,resnet34,8
3660,36090,resnet18,8
3661,36095,resnet50,6
3662,36099,resnet18,8
3663,36104,resnet34,10
3664,36109,resnet34,10
3665,36128,resnet18,8
3666,36140,mobilenet_v3,7
3667,36154,resnet34,2
3668,36156,resnet18,1
3669,36162,resnet34,6
3670,36168,resnet34,8
3671,36175,vgg16,9
3672,36178,resnet34,3
3673,36194,alexnet,6
3674,36200,resnet34,4
3675,36204,resnet18,7
3676,36204,resnet50,10
3677,36206,mobilenet_v3,6
3678,36223,mobilenet_v3,6
3679,36256,resnet18,1
3680,36272,alexnet,1
3681,36292,resnet34,3
3682,36293,alexnet,7
3683,36296,alexnet,10
3684,36297,mobilenet_v3,10
3685,36297,resnet50,1
3686,36303,alexnet,10
3687,36313,alexnet,2
3688,36315,resnet50,3
3689,36318,vgg16,4
3690,36338,resnet34,4
3691,36343,vgg16,8
3692,36364,mobilenet_v3,1
3693,36372,resnet18,5
3694,36380,resnet50,3
3695,36381,resnet34,1
3696,36393,resnet18,10
3697,36393,resnet50,8
3698,36409,resnet18,4
3699,36411,resnet18,5
3700,36412,resnet50,4
3701,36451,resnet50,10
3702,36467,resnet34,7
3703,36476,resnet50,10
3704,36480,resnet18,6
3705,36492,resnet50,5
3706,36494,resnet34,3
3707,36504,resnet50,6
3708,36510,alexnet,2
3709,36511,alexnet,6
3710,36523,alexnet,3
3711,36547,mobilenet_v3,5
3712,36550,mobilenet_v3,2
3713,36554,resnet50,1
3714,36573,vgg16,6
3715,36598,resnet34,3
3716,36605,resnet34,5
3717,36637,resnet50,10
3718,36680,alexnet,8
3719,36681,resnet18,7
3720,36685,resnet18,8
3721,36686,resnet50,6
3722,36687,resnet50,7
3723,36691,vgg16,5
3724,36696,resnet34,2
3725,36698,resnet34,9
3726,36712,resnet18,3
3727,36718,resnet18,2
3728,36738,resnet18,7
3729,36739,resnet50,1
3730,36743,resnet34,5
3731,36753,resnet50,1
3732,36755,mobilenet_v3,6
3733,36774,alexnet,5
3734,36789,vgg16,7
3735,36809,resnet18,8
3736,36816,resnet34,10
3737,36820,resnet18,10
3738,36863,mobilenet_v3,4
3739,36864,resnet50,6
3740,36869,resnet18,9
3741,36889,mobilenet_v3,10
3742,36896,vgg16,8
3743,36909,resnet18,3
3744,36910,resnet18,5
3745,36958,resnet50,2
3746,36967,vgg16,4
3747,37000,resnet50,10
3748,37009,resnet18,5
3749,37019,resnet34,10
3750,37033,resnet18,6
3751,37065,resnet18,7
3752,37091,mobilenet_v3,5
3753,37091,vgg16,4
3754,37092,resnet34,10
3755,37093,resnet34,10
3756,37102,resnet18,3
3757,37103,mobilenet_v3,2
3758,37113,resnet34,9
3759,37139,vgg16,10
3760,37143,resnet34,8
3761,37163,resnet18,6
3762,37167,mobilenet_v3,10
3763,37167,resnet18,6
3764,37172,mobilenet_v3,6
3765,37177,resnet50,5
3766,37194,resnet18,9
3767,37211,mobilenet_v3,3
3768,37211,mobilenet_v3,6
3769,37219,resnet50,7
3770,37243,alexnet,4
3771,37245,resnet18,8
3772,37253,mobilenet_v3,7
3773,37266,resnet50,8
3774,37299,resnet34,10
3775,37304,alexnet,9
3776,37306,vgg16,5
3777,37308,resnet34,1
3778,37315,resnet34,9
3779,37336,resnet50,6
3780,37340,resnet34,6
3781,37343,mobilenet_v3,7
3782,37351,alexnet,2
3783,37363,resnet18,2
3784,37364,resnet18,7
3785,37391,mobilenet_v3,7
3786,37407,resnet50,4
3787,37413,mobilenet_v3,4
3788,37435,resnet34,10
3789,37474,resnet34,2
3790,37483,resnet18,5
3791,37490,mobilenet_v3,4
3792,37494,resnet34,3
3793,37495,resnet18,3
3794,37511,mobilenet_v3,10
3795,37513,vgg16,6
3796,37514,resnet18,4
3797,37528,vgg16,6
3798,37536,resnet34,2
3799,37539,resnet18,1
3800,37544,resnet50,6
3801,37584,resnet18,3
3802,37603,mobilenet_v3,6
3803,37615,vgg16,2
3804,37616,vgg16,1
3805,37620,resnet18,4
3806,37620,resnet34,10
3807,37621,mobilenet_v3,4
3808,37621,mobilenet_v3,4
3809,37626,resnet18,9
3810,37652,resnet50,2
3811,37655,resnet50,3
3812,37671,resnet34,1
3813,37671,resnet18,6
3814,37675,resnet50,7
3815,37677,resnet18,4
3816,37688,resnet50,3
3817,37688,resnet34,3
3818,37694,resnet34,6
3819,37704,vgg16,9
3820,37711,resnet34,1
3821,37716,resnet18,2
3822,37755,resnet18,5
3823,37758,vgg16,9
3824,37773,resnet18,6
3825,37779,resnet50,5
3826,37780,resnet18,10
3827,37785,resnet18,10
3828,37788,resnet50,1
3829,37810,mobilenet_v3,5
3830,37817,mobilenet_v3,7
3831,37829,vgg16,4
3832,37834,resnet50,2
3833,37836,mobilenet_v3,1
3834,37840,resnet18,4
3835,37846,resnet50,3
3836,37856,resnet34,4
3837,37858,resnet18,1
3838,37868,alexnet,8
3839,37893,mobilenet_v3,1
3840,37915,mobilenet_v3,10
3841,37922,resnet34,4
3842,37929,alexnet,6
3843,37939,mobilenet_v3,4
3844,37956,resnet34,4
3845,37965,resnet34,4
3846,37966,mobilenet_v3,5
3847,37991,mobilenet_v3,3
3848,37993,resnet18,5
3849,37999,alexnet,5
3850,38013,resnet18,7
3851,38014,mobilenet_v3,3
3852,38022,resnet34,2
3853,38043,mobilenet_v3,9
3854,38053,alexnet,1
3855,38054,resnet34,2
3856,38054,mobilenet_v3,6
3857,38066,mobilenet_v3,6
3858,38077,resnet18,2
3859,38088,alexnet,3
3860,38115,vgg16,8
3861,38117,alexnet,10
3862,38120,mobilenet_v3,8
3863,38128,mobilenet_v3,10
3864,38128,alexnet,9
3865,38138,alexnet,9
3866,38145,resnet18,3
3867,38153,resnet34,5
3868,38180,resnet18,1
3869,38182,alexnet,5
3870,38183,resnet34,3
3871,38203,resnet34,3
3872,38212,mobilenet_v3,6
3873,38227,alexnet,9
3874,38256,alexnet,3
3875,38267,resnet50,1
3876,38268,resnet34,3
3877,38292,resnet50,4
3878,38325,resnet18,9
3879,38352,vgg16,9
3880,38355,mobilenet_v3,2
3881,38363,resnet34,1
3882,38369,resnet34,7
3883,38370,resnet34,7
3884,38377,vgg16,1
3885,38400,mobilenet_v3,4
3886,38407,vgg16,9
3887,38414,resnet34,9
3888,38417,resnet34,10
3889,38418,resnet50,7
3890,38418,resnet34,2
3891,38419,resnet50,4
3892,38419,mobilenet_v3,7
3893,38420,resnet50,1
3894,38431,resnet34,2
3895,38434,mobilenet_v3,5
3896,38458,resnet50,8
3897,38470,resnet34,9
3898,38471,resnet18,5
3899,38477,mobilenet_v3,3
3900,38480,alexnet,5
3901,38497,mobilenet_v3,7
3902,38518,resnet34,3
3903,38526,resnet18,10
3904,38528,mobilenet_v3,6
3905,38529,resnet18,9
3906,38534,resnet50,1
3907,38534,vgg16,9
3908,38569,mobilenet_v3,9
3909,38576,mobilenet_v3,1
3910,38582,resnet18,6
3911,38583,vgg16,4
3912,38604,resnet34,5
3913,38614,resnet34,6
3914,38623,mobilenet_v3,6
3915,38650,resnet18,3
3916,38658,resnet50,9
3917,38668,resnet18,1
3918,38676,mobilenet_v3,4
3919,38693,resnet18,6
3920,38713,resnet34,6
3921,38713,resnet50,9
3922,38716,vgg16,2
3923,38752,resnet34,1
3924,38752,resnet50,6
3925,38780,resnet34,1
3926,38782,resnet50,2
3927,38783,alexnet,8
3928,38823,alexnet,7
3929,38829,resnet50,7
3930,38830,resnet18,6
3931,38843,mobilenet_v3,1
3932,38857,resnet18,6
3933,38869,resnet50,2
3934,38880,resnet50,4
3935,38886,resnet18,5
3936,38891,resnet34,1
3937,38905,resnet34,8
3938,38917,resnet50,8
3939,38933,resnet34,4
3940,38937,resnet50,6
3941,38953,mobilenet_v3,4
3942,38960,mobilenet_v3,10
3943,38981,mobilenet_v3,8
3944,38995,mobilenet_v3,7
3945,39001,mobilenet_v3,5
3946,39001,resnet50,10
3947,39006,resnet34,3
3948,39014,resnet50,9
3949,39041,mobilenet_v3,8
3950,39050,resnet50,2
3951,39055,resnet50,9
3952,39058,mobilenet_v3,4
3953,39065,mobilenet_v3,1
3954,39067,resnet50,2
3955,39088,alexnet,6
3956,39092,vgg16,4
3957,39102,resnet34,3
3958,39122,resnet18,5
3959,39131,resnet50,6
3960,39137,mobilenet_v3,5
3961,39140,mobilenet_v3,7
3962,39143,resnet34,6
3963,39144,resnet34,5
3964,39152,mobilenet_v3,7
3965,39152,resnet34,1
3966,39156,resnet34,1
3967,39172,resnet34,1
3968,39173,resnet18,10
3969,39179,resnet18,4
3970,39186,resnet50,7
3971,39188,resnet34,6
3972,39188,resnet50,3
3973,39207,mobilenet_v3,10
3974,39219,mobilenet_v3,9
3975,39222,resnet34,10
3976,39222,resnet50,6
3977,39228,resnet50,7
3978,39235,resnet50,8
3979,39239,resnet18,1
3980,39251,alexnet,5
3981,39274,mobilenet_v3,10
3982,39283,resnet18,4
3983,39289,mobilenet_v3,7
3984,39292,resnet34,10
3985,39297,mobilenet_v3,5
3986,39311,resnet34,10
3987,39322,resnet34,8
3988,39326,mobilenet_v3,3
3989,39332,vgg16,5
3990,39345,resnet50,2
3991,39358,mobilenet_v3,9
3992,39384,resnet50,4
3993,39394,mobilenet_v3,7
3994,39418,resnet50,7
3995,39419,resnet34,9
3996,39421,vgg16,5
3997,39426,resnet34,5
3998,39427,resnet50,8
3999,39430,resnet18,5
4000,39437,resnet50,5
4001,39460,resnet34,1
4002,39466,resnet50,10
4003,39476,resnet34,4
4004,39476,resnet18,2
4005,39477,resnet34,2
4006,39500,mobilenet_v3,4
4007,39500,resnet50,3
4008,39521,resnet34,10
4009,39524,resnet18,6
4010,39526,resnet50,4
4011,39528,resnet50,9
4012,39536,mobilenet_v3,5
4013,39541,resnet18,3
4014,39553,resnet34,8
4015,39583,mobilenet_v3,4
4016,39590,alexnet,1
4017,39592,mobilenet_v3,3
4018,39593,mobilenet_v3,4
4019,39593,resnet50,1
4020,39620,resnet50,3
4021,39624,mobilenet_v3,6
4022,39628,mobilenet_v3,7
4023,39632,resnet18,6
4024,39634,resnet34,8
4025,39636,resnet50,3
4026,39644,alexnet,7
4027,39645,mobilenet_v3,10
4028,39657,resnet50,5
4029,39671,resnet34,9
4030,39679,resnet18,10
4031,39722,resnet50,1
4032,39747,vgg16,1
4033,39763,resnet34,4
4034,39766,mobilenet_v3,9
4035,39767,mobilenet_v3,2
4036,39803,resnet18,10
4037,39804,resnet34,5
4038,39818,resnet34,6
4039,39830,resnet18,7
4040,39838,resnet18,6
4041,39887,resnet34,6
4042,39915,mobilenet_v3,5
4043,39922,alexnet,10
4044,39947,alexnet,4
4045,39950,resnet50,6
4046,39956,resnet34,9
4047,39960,resnet18,9
4048,39980,mobilenet_v3,8
4049,39994,resnet18,3
4050,39998,resnet50,2
4051,40004,mobilenet_v3,8
4052,40005,mobilenet_v3,5
4053,40006,resnet18,8
4054,40007,vgg16,10
4055,40018,vgg16,1
4056,40045,vgg16,7
4057,40053,resnet18,8
4058,40055,resnet34,2
4059,40065,resnet34,7
4060,40066,resnet18,2
4061,40066,resnet18,2
4062,40074,resnet18,3
4063,40077,mobilenet_v3,3
4064,40081,mobilenet_v3,5
4065,40084,alexnet,2
4066,40091,resnet50,7
4067,40094,mobilenet_v3,7
4068,40107,resnet34,6
4069,40108,vgg16,2
4070,40110,resnet50,4
4071,40112,resnet50,8
4072,40113,resnet50,4
4073,40131,resnet50,3
4074,40151,vgg16,5
4075,40156,resnet18,7
4076,40159,mobilenet_v3,9
4077,40164,resnet18,10
4078,40164,resnet34,8
4079,40173,mobilenet_v3,4
4080,40177,resnet18,8
4081,40189,resnet50,2
4082,40189,mobilenet_v3,6
4083,40222,resnet18,9
4084,40227,alexnet,5
4085,40233,mobilenet_v3,5
4086,40237,alexnet,10
4087,40242,resnet50,7
4088,40246,alexnet,1
4089,40247,alexnet,2
4090,40267,resnet18,2
4091,40277,alexnet,9
4092,40296,vgg16,9
4093,40306,resnet50,2
4094,40319,resnet34,6
4095,40343,mobilenet_v3,1
4096,40354,alexnet,9
4097,40357,mobilenet_v3,5
4098,40370,resnet18,6
4099,40378,resnet18,2
4100,40388,mobilenet_v3,5
4101,40389,resnet18,5
4102,40403,mobilenet_v3,10
4103,40407,mobilenet_v3,7
4104,40408,resnet18,10
4105,40409,mobilenet_v3,10
4106,40409,resnet34,9
4107,40409,resnet50,7
4108,40413,mobilenet_v3,3
4109,40424,mobilenet_v3,3
4110,40455,alexnet,6
4111,40455,vgg16,3
4112,40463,resnet50,4
4113,40500,resnet18,4
4114,40526,alexnet,1
4115,40532,alexnet,10
4116,40536,resnet50,2
